timestamp,household_id,consumption_kwh,temperature_celsius,occupancy,day_of_week
2024-01-13 18:00:00,1005,4.58,17.9,1,Saturday
2024-01-13 18:00:00,1006,3.09,12.3,1,Saturday
2024-01-13 18:00:00,1007,4.1,15.8,1,Saturday
2024-01-13 18:00:00,1008,3.3,14.3,1,Saturday
2024-01-13 18:00:00,1009,3.05,17.4,1,Saturday
2024-01-13 18:00:00,1010,3.87,13.7,1,Saturday
2024-01-13 18:00:00,1011,3.34,15.5,1,Saturday
2024-01-13 18:00:00,1012,3.17,14.7,1,Saturday
2024-01-13 18:00:00,1013,2.44,14.7,1,Saturday
2024-01-13 18:00:00,1014,3.09,11.2,1,Saturday
2024-01-13 18:00:00,1015,3.71,13.2,1,Saturday
2024-01-13 18:00:00,1016,3.58,13.9,1,Saturday
2024-01-13 18:00:00,1017,3.77,14.9,1,Saturday
2024-01-13 18:00:00,1018,2.59,14.5,1,Saturday
2024-01-13 18:00:00,1019,3.98,17.4,1,Saturday
2024-01-13 18:00:00,1020,,14.7,1,Saturday
2024-01-13 18:00:00,1021,3.36,15.3,1,Saturday
2024-01-13 18:00:00,1022,3.45,12.9,1,Saturday
2024-01-13 18:00:00,1023,2.9,17.1,1,Saturday
2024-01-13 18:00:00,1024,3.9,12.3,1,Saturday
2024-01-13 18:00:00,1025,5.03,15.5,1,Saturday
2024-01-13 18:00:00,1026,3.89,17.0,1,Saturday
2024-01-13 18:00:00,1027,5.49,13.8,1,Saturday
2024-01-13 18:00:00,1028,4.25,17.9,1,Saturday
2024-01-13 18:00:00,1029,4.39,17.4,1,Saturday
2024-01-13 18:00:00,1030,,14.6,1,Saturday
2024-01-13 18:00:00,1031,4.68,16.2,1,Saturday
2024-01-13 18:00:00,1032,4.28,17.7,1,Saturday
2024-01-13 18:00:00,1033,4.55,14.9,1,Saturday
2024-01-13 18:00:00,1034,5.56,15.3,1,Saturday
2024-01-13 18:00:00,1035,5.32,11.2,1,Saturday
2024-01-13 18:00:00,1036,4.08,15.3,1,Saturday
2024-01-13 18:00:00,1037,4.95,14.4,1,Saturday
2024-01-13 18:00:00,1038,5.06,15.1,1,Saturday
2024-01-13 18:00:00,1039,5.23,15.8,1,Saturday
2024-01-13 18:00:00,1040,4.41,17.5,1,Saturday
2024-01-13 18:00:00,1041,3.25,13.3,1,Saturday
2024-01-13 18:00:00,1042,3.23,14.7,1,Saturday
2024-01-13 18:00:00,1043,5.74,15.5,1,Saturday
2024-01-13 18:00:00,1044,5.64,15.3,1,Saturday
2024-01-13 18:00:00,1045,4.96,17.4,1,Saturday
2024-01-13 18:00:00,1046,3.16,13.3,1,Saturday
2024-01-13 18:00:00,1047,4.17,14.8,1,Saturday
2024-01-13 18:00:00,1048,4.3,15.8,1,Saturday
2024-01-13 18:00:00,1049,6.06,16.6,1,Saturday
2024-01-13 18:00:00,1050,4.69,13.3,1,Saturday
2024-01-13 19:00:00,1001,3.21,13.3,1,Saturday
2024-01-13 19:00:00,1002,3.39,15.3,1,Saturday
2024-01-13 19:00:00,1003,2.72,10.9,1,Saturday
2024-01-13 19:00:00,1004,3.66,13.5,1,Saturday
2024-01-13 19:00:00,1005,2.39,11.7,1,Saturday
2024-01-13 19:00:00,1006,3.41,13.1,1,Saturday
2024-01-13 19:00:00,1007,3.06,11.7,1,Saturday
2024-01-13 19:00:00,1008,3.07,14.5,1,Saturday
2024-01-13 19:00:00,1009,3.07,18.8,1,Saturday
2024-01-13 19:00:00,1010,3.13,14.6,1,Saturday
2024-01-13 19:00:00,1011,3.32,12.6,1,Saturday
2024-01-13 19:00:00,1012,4.33,14.2,1,Saturday
2024-01-13 19:00:00,1013,3.22,12.0,1,Saturday
2024-01-13 19:00:00,1014,4.17,11.5,1,Saturday
2024-01-13 19:00:00,1015,3.56,13.1,1,Saturday
2024-01-13 19:00:00,1016,2.94,13.6,1,Saturday
2024-01-13 19:00:00,1017,3.64,13.4,1,Saturday
2024-01-13 19:00:00,1018,3.23,17.3,1,Saturday
2024-01-13 19:00:00,1019,,13.1,1,Saturday
2024-01-13 19:00:00,1020,4.41,11.3,1,Saturday
2024-01-13 19:00:00,1021,4.09,11.3,1,Saturday
2024-01-13 19:00:00,1022,3.81,13.5,1,Saturday
2024-01-13 19:00:00,1023,4.59,14.2,1,Saturday
2024-01-13 19:00:00,1024,3.82,11.7,1,Saturday
2024-01-13 19:00:00,1025,2.9,14.7,1,Saturday
2024-01-13 19:00:00,1026,4.34,11.5,1,Saturday
2024-01-13 19:00:00,1027,3.68,12.3,1,Saturday
2024-01-13 19:00:00,1028,3.88,14.2,1,Saturday
2024-01-13 19:00:00,1029,4.61,13.3,1,Saturday
2024-01-13 19:00:00,1030,3.93,13.3,1,Saturday
2024-01-13 19:00:00,1031,3.22,10.9,1,Saturday
2024-01-13 19:00:00,1032,6.32,12.9,1,Saturday
2024-01-13 19:00:00,1033,4.39,14.7,1,Saturday
2024-01-13 19:00:00,1034,4.67,11.2,1,Saturday
2024-01-13 19:00:00,1035,4.67,11.7,1,Saturday
2024-01-13 19:00:00,1036,2.81,12.4,1,Saturday
2024-01-13 19:00:00,1037,3.02,16.5,1,Saturday
2024-01-13 19:00:00,1038,4.36,13.2,1,Saturday
2024-01-13 19:00:00,1039,3.11,10.6,1,Saturday
2024-01-13 19:00:00,1040,3.42,12.6,1,Saturday
2024-01-13 19:00:00,1041,4.73,10.0,1,Saturday
2024-01-13 19:00:00,1042,3.84,9.4,1,Saturday
2024-01-13 19:00:00,1043,5.38,12.5,1,Saturday
2024-01-13 19:00:00,1044,4.63,11.0,1,Saturday
2024-01-13 19:00:00,1045,4.85,14.0,1,Saturday
2024-01-13 19:00:00,1046,6.18,14.5,1,Saturday
2024-01-13 19:00:00,1047,5.85,12.1,1,Saturday
2024-01-13 19:00:00,1048,5.43,12.3,1,Saturday
2024-01-13 19:00:00,1049,3.72,15.0,1,Saturday
2024-01-13 19:00:00,1050,6.24,15.3,1,Saturday
2024-01-13 20:00:00,1001,2.74,12.2,1,Saturday
2024-01-13 20:00:00,1002,3.04,9.5,1,Saturday
2024-01-13 20:00:00,1003,3.77,10.8,1,Saturday
2024-01-13 20:00:00,1004,3.36,9.9,1,Saturday
2024-01-13 20:00:00,1005,,10.0,1,Saturday
2024-01-13 20:00:00,1006,3.71,12.0,1,Saturday
2024-01-13 20:00:00,1007,3.86,9.0,1,Saturday
2024-01-13 20:00:00,1008,4.94,6.9,1,Saturday
2024-01-13 20:00:00,1009,4.56,12.3,1,Saturday
2024-01-13 20:00:00,1010,3.85,8.7,1,Saturday
2024-01-13 20:00:00,1011,3.04,9.3,1,Saturday
2024-01-13 20:00:00,1012,3.95,9.8,1,Saturday
2024-01-13 20:00:00,1013,4.03,9.0,1,Saturday
2024-01-13 20:00:00,1014,3.92,10.7,1,Saturday
2024-01-13 20:00:00,1015,2.4,10.4,1,Saturday
2024-01-13 20:00:00,1016,4.18,11.6,1,Saturday
2024-01-13 20:00:00,1017,5.4,11.3,1,Saturday
2024-01-13 20:00:00,1018,4.57,10.2,1,Saturday
2024-01-13 20:00:00,1019,3.84,11.5,1,Saturday
2024-01-13 20:00:00,1020,3.33,11.3,1,Saturday
2024-01-13 20:00:00,1021,2.78,9.1,1,Saturday
2024-01-13 20:00:00,1022,4.89,10.2,1,Saturday
2024-01-13 20:00:00,1023,4.15,8.9,1,Saturday
2024-01-13 20:00:00,1024,4.92,9.9,1,Saturday
2024-01-13 20:00:00,1025,5.51,16.3,1,Saturday
2024-01-13 20:00:00,1026,3.82,10.5,1,Saturday
2024-01-13 20:00:00,1027,4.14,11.8,1,Saturday
2024-01-13 20:00:00,1028,2.81,11.2,1,Saturday
2024-01-13 20:00:00,1029,4.51,7.0,1,Saturday
2024-01-13 20:00:00,1030,5.66,9.4,1,Saturday
2024-01-13 20:00:00,1031,3.98,8.3,1,Saturday
2024-01-13 20:00:00,1032,5.6,13.5,1,Saturday
2024-01-13 20:00:00,1033,4.39,9.3,1,Saturday
2024-01-13 20:00:00,1034,4.36,9.3,1,Saturday
2024-01-13 20:00:00,1035,5.52,8.7,1,Saturday
2024-01-13 20:00:00,1036,4.22,10.3,1,Saturday
2024-01-13 20:00:00,1037,5.89,7.4,1,Saturday
2024-01-13 20:00:00,1038,5.98,9.4,1,Saturday
2024-01-13 20:00:00,1039,5.21,10.4,1,Saturday
2024-01-13 20:00:00,1040,3.85,14.6,1,Saturday
2024-01-13 20:00:00,1041,4.78,14.0,1,Saturday
2024-01-13 20:00:00,1042,6.82,8.2,1,Saturday
2024-01-13 20:00:00,1043,4.12,10.7,1,Saturday
2024-01-13 20:00:00,1044,6.0,10.4,1,Saturday
2024-01-13 20:00:00,1045,7.19,5.4,1,Saturday
2024-01-13 20:00:00,1046,5.66,11.3,1,Saturday
2024-01-13 20:00:00,1047,7.33,7.3,1,Saturday
2024-01-13 20:00:00,1048,5.48,12.2,1,Saturday
2024-01-13 20:00:00,1049,5.11,11.4,1,Saturday
2024-01-13 20:00:00,1050,5.24,9.9,1,Saturday
2024-01-13 21:00:00,1001,4.35,7.9,1,Saturday
2024-01-13 21:00:00,1002,3.78,9.0,1,Saturday
2024-01-13 21:00:00,1003,4.5,7.7,1,Saturday
2024-01-13 21:00:00,1004,4.55,7.0,1,Saturday
2024-01-13 21:00:00,1005,4.4,9.9,1,Saturday
2024-01-13 21:00:00,1006,4.43,9.1,1,Saturday
2024-01-13 21:00:00,1007,5.33,5.0,1,Saturday
2024-01-13 21:00:00,1008,4.66,7.9,1,Saturday
2024-01-13 21:00:00,1009,3.91,7.0,1,Saturday
2024-01-13 21:00:00,1010,3.62,10.7,1,Saturday
2024-01-13 21:00:00,1011,,11.0,1,Saturday
2024-01-13 21:00:00,1012,3.54,10.1,1,Saturday
2024-01-13 21:00:00,1013,2.01,10.1,1,Saturday
2024-01-13 21:00:00,1014,4.95,5.7,1,Saturday
2024-01-13 21:00:00,1015,4.01,7.9,1,Saturday
2024-01-13 21:00:00,1016,3.96,8.3,1,Saturday
2024-01-13 21:00:00,1017,5.49,6.3,1,Saturday
2024-01-13 21:00:00,1018,4.02,8.0,1,Saturday
2024-01-13 21:00:00,1019,3.36,9.8,1,Saturday
2024-01-13 21:00:00,1020,,7.7,1,Saturday
2024-01-13 21:00:00,1021,4.35,8.0,1,Saturday
2024-01-13 21:00:00,1022,3.6,9.4,1,Saturday
2024-01-13 21:00:00,1023,5.73,7.3,1,Saturday
2024-01-13 21:00:00,1024,4.95,12.3,1,Saturday
2024-01-13 21:00:00,1025,4.89,10.2,1,Saturday
2024-01-13 21:00:00,1026,4.67,5.0,1,Saturday
2024-01-13 21:00:00,1027,6.62,7.3,1,Saturday
2024-01-13 21:00:00,1028,4.93,6.2,1,Saturday
2024-01-13 21:00:00,1029,5.39,8.3,1,Saturday
2024-01-13 21:00:00,1030,6.28,5.9,1,Saturday
2024-01-13 21:00:00,1031,5.58,7.2,1,Saturday
2024-01-13 21:00:00,1032,6.01,5.0,1,Saturday
2024-01-13 21:00:00,1033,3.89,9.6,1,Saturday
2024-01-13 21:00:00,1034,4.79,10.1,1,Saturday
2024-01-13 21:00:00,1035,4.14,8.9,1,Saturday
2024-01-13 21:00:00,1036,4.61,6.4,1,Saturday
2024-01-13 21:00:00,1037,4.78,10.7,1,Saturday
2024-01-13 21:00:00,1038,6.97,7.7,1,Saturday
2024-01-13 21:00:00,1039,8.31,6.1,1,Saturday
2024-01-13 21:00:00,1040,5.48,7.1,1,Saturday
2024-01-13 21:00:00,1041,7.1,7.1,1,Saturday
2024-01-13 21:00:00,1042,6.57,7.5,1,Saturday
2024-01-13 21:00:00,1043,6.52,7.7,1,Saturday
2024-01-13 21:00:00,1044,5.4,7.5,1,Saturday
2024-01-13 21:00:00,1045,4.11,10.9,1,Saturday
2024-01-13 21:00:00,1046,7.07,5.1,1,Saturday
2024-01-13 21:00:00,1047,4.92,8.3,1,Saturday
2024-01-13 21:00:00,1048,4.92,7.9,1,Saturday
2024-01-13 21:00:00,1049,5.23,9.7,1,Saturday
2024-01-13 21:00:00,1050,5.76,7.8,1,Saturday
2024-01-13 22:00:00,1001,4.11,5.0,1,Saturday
2024-01-13 22:00:00,1002,3.49,5.9,1,Saturday
2024-01-13 22:00:00,1003,5.61,6.2,1,Saturday
2024-01-13 22:00:00,1004,3.46,9.8,1,Saturday
2024-01-13 22:00:00,1005,4.05,8.7,1,Saturday
2024-01-13 22:00:00,1006,3.83,7.5,1,Saturday
2024-01-13 22:00:00,1007,3.51,9.4,1,Saturday
2024-01-13 22:00:00,1008,4.57,8.4,1,Saturday
2024-01-13 22:00:00,1009,3.57,8.4,1,Saturday
2024-01-13 22:00:00,1010,5.32,8.3,1,Saturday
2024-01-13 22:00:00,1011,5.23,6.9,1,Saturday
2024-01-13 22:00:00,1012,4.56,5.0,1,Saturday
2024-01-13 22:00:00,1013,3.84,11.8,1,Saturday
2024-01-13 22:00:00,1014,5.71,6.3,1,Saturday
2024-01-13 22:00:00,1015,4.8,6.1,1,Saturday
2024-01-13 22:00:00,1016,4.67,5.2,1,Saturday
2024-01-13 22:00:00,1017,4.13,8.4,1,Saturday
2024-01-13 22:00:00,1018,5.37,5.0,1,Saturday
2024-01-13 22:00:00,1019,4.13,5.6,1,Saturday
2024-01-13 22:00:00,1020,3.46,6.1,1,Saturday
2024-01-13 22:00:00,1021,4.84,6.1,1,Saturday
2024-01-13 22:00:00,1022,4.16,5.3,1,Saturday
2024-01-13 22:00:00,1023,4.89,5.0,1,Saturday
2024-01-13 22:00:00,1024,4.89,5.0,1,Saturday
2024-01-13 22:00:00,1025,5.06,6.4,1,Saturday
2024-01-13 22:00:00,1026,6.78,5.0,1,Saturday
2024-01-13 22:00:00,1027,5.26,6.4,1,Saturday
2024-01-13 22:00:00,1028,5.92,5.8,1,Saturday
2024-01-13 22:00:00,1029,5.83,8.2,1,Saturday
2024-01-13 22:00:00,1030,3.92,9.2,1,Saturday
2024-01-13 22:00:00,1031,4.97,7.9,1,Saturday
2024-01-13 22:00:00,1032,6.22,5.7,1,Saturday
2024-01-13 22:00:00,1033,5.75,7.0,1,Saturday
2024-01-13 22:00:00,1034,4.1,6.8,1,Saturday
2024-01-13 22:00:00,1035,5.45,5.0,1,Saturday
2024-01-13 22:00:00,1036,6.22,8.4,1,Saturday
2024-01-13 22:00:00,1037,7.21,5.0,1,Saturday
2024-01-13 22:00:00,1038,7.52,5.0,1,Saturday
2024-01-13 22:00:00,1039,4.65,7.3,1,Saturday
2024-01-13 22:00:00,1040,5.4,5.6,1,Saturday
2024-01-13 22:00:00,1041,5.81,6.2,1,Saturday
2024-01-13 22:00:00,1042,5.14,6.0,1,Saturday
2024-01-13 22:00:00,1043,5.45,7.9,1,Saturday
2024-01-13 22:00:00,1044,6.3,5.0,1,Saturday
2024-01-13 22:00:00,1045,,8.0,1,Saturday
2024-01-13 22:00:00,1046,7.49,5.0,1,Saturday
2024-01-13 22:00:00,1047,3.17,7.0,1,Saturday
2024-01-13 22:00:00,1048,6.85,7.9,1,Saturday
2024-01-13 22:00:00,1049,4.88,10.5,1,Saturday
2024-01-13 22:00:00,1050,7.13,6.1,1,Saturday
2024-01-13 23:00:00,1001,2.62,5.0,1,Saturday
2024-01-13 23:00:00,1002,2.49,5.5,1,Saturday
2024-01-13 23:00:00,1003,2.49,5.6,1,Saturday
2024-01-13 23:00:00,1004,2.3,6.2,1,Saturday
2024-01-13 23:00:00,1005,3.26,5.0,1,Saturday
2024-01-13 23:00:00,1006,2.13,5.0,1,Saturday
2024-01-13 23:00:00,1007,2.18,6.6,1,Saturday
2024-01-13 23:00:00,1008,,5.0,1,Saturday
2024-01-13 23:00:00,1009,1.36,8.9,1,Saturday
2024-01-13 23:00:00,1010,2.21,5.4,1,Saturday
2024-01-13 23:00:00,1011,2.59,5.0,1,Saturday
2024-01-13 23:00:00,1012,2.92,5.0,1,Saturday
2024-01-13 23:00:00,1013,2.67,5.2,1,Saturday
2024-01-13 23:00:00,1014,1.53,7.9,1,Saturday
2024-01-13 23:00:00,1015,3.31,5.0,1,Saturday
2024-01-13 23:00:00,1016,2.21,6.5,1,Saturday
2024-01-13 23:00:00,1017,2.02,6.7,1,Saturday
2024-01-13 23:00:00,1018,2.7,5.0,1,Saturday
2024-01-13 23:00:00,1019,2.45,5.7,1,Saturday
2024-01-13 23:00:00,1020,2.45,7.4,1,Saturday
2024-01-13 23:00:00,1021,2.45,6.8,1,Saturday
2024-01-13 23:00:00,1022,2.88,5.0,1,Saturday
2024-01-13 23:00:00,1023,3.18,5.0,1,Saturday
2024-01-13 23:00:00,1024,2.4,8.0,1,Saturday
2024-01-13 23:00:00,1025,3.06,5.0,1,Saturday
2024-01-13 23:00:00,1026,3.24,6.1,1,Saturday
2024-01-13 23:00:00,1027,2.61,7.8,1,Saturday
2024-01-13 23:00:00,1028,1.38,8.4,1,Saturday
2024-01-13 23:00:00,1029,2.68,5.0,1,Saturday
2024-01-13 23:00:00,1030,3.71,5.0,1,Saturday
2024-01-13 23:00:00,1031,2.84,5.2,1,Saturday
2024-01-13 23:00:00,1032,1.29,9.2,1,Saturday
2024-01-13 23:00:00,1033,2.95,5.0,1,Saturday
2024-01-13 23:00:00,1034,2.37,8.7,1,Saturday
2024-01-13 23:00:00,1035,3.11,5.0,1,Saturday
2024-01-13 23:00:00,1036,3.2,5.2,1,Saturday
2024-01-13 23:00:00,1037,3.33,5.4,1,Saturday
2024-01-13 23:00:00,1038,3.44,5.9,1,Saturday
2024-01-13 23:00:00,1039,3.48,5.2,1,Saturday
2024-01-13 23:00:00,1040,3.6,5.1,1,Saturday
2024-01-13 23:00:00,1041,3.2,5.6,1,Saturday
2024-01-13 23:00:00,1042,1.86,10.3,1,Saturday
2024-01-13 23:00:00,1043,4.19,5.0,1,Saturday
2024-01-13 23:00:00,1044,4.3,5.0,1,Saturday
2024-01-13 23:00:00,1045,3.79,5.0,1,Saturday
2024-01-13 23:00:00,1046,3.43,6.3,1,Saturday
2024-01-13 23:00:00,1047,3.71,5.0,1,Saturday
2024-01-13 23:00:00,1048,3.53,5.0,1,Saturday
2024-01-13 23:00:00,1049,,6.1,1,Saturday
2024-01-13 23:00:00,1050,2.84,8.1,1,Saturday
2024-01-14 00:00:00,1001,1.66,5.0,1,Sunday
2024-01-14 00:00:00,1002,1.27,6.6,1,Sunday
2024-01-14 00:00:00,1003,1.75,5.0,1,Sunday
2024-01-14 00:00:00,1004,1.65,5.0,1,Sunday
2024-01-14 00:00:00,1005,1.65,5.0,1,Sunday
2024-01-14 00:00:00,1006,1.67,5.0,1,Sunday
2024-01-14 00:00:00,1007,0.92,8.6,1,Sunday
2024-01-14 00:00:00,1008,1.75,5.0,1,Sunday
2024-01-14 00:00:00,1009,1.51,6.1,1,Sunday
2024-01-14 00:00:00,1010,1.67,5.0,1,Sunday
2024-01-14 00:00:00,1011,1.47,6.1,1,Sunday
2024-01-14 00:00:00,1012,1.29,6.7,1,Sunday
2024-01-14 00:00:00,1013,1.74,5.0,1,Sunday
2024-01-14 00:00:00,1014,1.68,5.7,1,Sunday
2024-01-14 00:00:00,1015,1.96,5.0,1,Sunday
2024-01-14 00:00:00,1016,1.95,5.0,1,Sunday
2024-01-14 00:00:00,1017,1.09,7.9,1,Sunday
2024-01-14 00:00:00,1018,1.94,5.0,1,Sunday
2024-01-14 00:00:00,1019,1.78,5.0,1,Sunday
2024-01-14 00:00:00,1020,0.38,9.9,1,Sunday
2024-01-14 00:00:00,1021,1.95,5.0,1,Sunday
2024-01-14 00:00:00,1022,1.88,5.0,1,Sunday
2024-01-14 00:00:00,1023,1.51,6.8,1,Sunday
2024-01-14 00:00:00,1024,2.24,5.2,1,Sunday
2024-01-14 00:00:00,1025,2.11,5.6,1,Sunday
2024-01-14 00:00:00,1026,,5.3,1,Sunday
2024-01-14 00:00:00,1027,2.0,5.0,1,Sunday
2024-01-14 00:00:00,1028,2.0,5.0,1,Sunday
2024-01-14 00:00:00,1029,1.77,7.0,1,Sunday
2024-01-14 00:00:00,1030,1.84,6.5,1,Sunday
2024-01-14 00:00:00,1031,2.25,5.0,1,Sunday
2024-01-14 00:00:00,1032,2.17,5.0,1,Sunday
2024-01-14 00:00:00,1033,2.28,5.0,1,Sunday
2024-01-14 00:00:00,1034,1.04,8.7,1,Sunday
2024-01-14 00:00:00,1035,1.83,6.2,1,Sunday
2024-01-14 00:00:00,1036,0.71,11.3,1,Sunday
2024-01-14 00:00:00,1037,2.25,5.0,1,Sunday
2024-01-14 00:00:00,1038,2.22,5.2,1,Sunday
2024-01-14 00:00:00,1039,1.87,6.0,1,Sunday
2024-01-14 00:00:00,1040,2.37,5.0,1,Sunday
2024-01-14 00:00:00,1041,2.22,5.7,1,Sunday
2024-01-14 00:00:00,1042,2.35,5.0,1,Sunday
2024-01-14 00:00:00,1043,2.43,5.0,1,Sunday
2024-01-14 00:00:00,1044,2.26,5.7,1,Sunday
2024-01-14 00:00:00,1045,2.88,5.0,1,Sunday
2024-01-14 00:00:00,1046,2.46,5.0,1,Sunday
2024-01-14 00:00:00,1047,2.45,5.0,1,Sunday
2024-01-14 00:00:00,1048,2.23,5.3,1,Sunday
2024-01-14 00:00:00,1049,2.34,5.0,1,Sunday
2024-01-14 00:00:00,1050,2.39,5.4,1,Sunday
2024-01-14 01:00:00,1001,1.48,5.0,1,Sunday
2024-01-14 01:00:00,1002,,7.9,1,Sunday
2024-01-14 01:00:00,1003,1.7,5.0,1,Sunday
2024-01-14 01:00:00,1004,0.81,8.3,1,Sunday
2024-01-14 01:00:00,1005,0.98,7.3,1,Sunday
2024-01-14 01:00:00,1006,1.53,5.0,1,Sunday
2024-01-14 01:00:00,1007,,6.3,1,Sunday
2024-01-14 01:00:00,1008,1.6,5.7,1,Sunday
2024-01-14 01:00:00,1009,,5.7,1,Sunday
2024-01-14 01:00:00,1010,1.8,5.0,1,Sunday
2024-01-14 01:00:00,1011,0.69,8.8,1,Sunday
2024-01-14 01:00:00,1012,1.78,5.0,1,Sunday
2024-01-14 01:00:00,1013,1.82,5.0,1,Sunday
2024-01-14 01:00:00,1014,1.54,6.7,1,Sunday
2024-01-14 01:00:00,1015,1.81,5.0,1,Sunday
2024-01-14 01:00:00,1016,0.67,8.9,1,Sunday
2024-01-14 01:00:00,1017,1.74,5.0,1,Sunday
2024-01-14 01:00:00,1018,1.94,5.5,1,Sunday
2024-01-14 01:00:00,1019,1.9,5.3,1,Sunday
2024-01-14 01:00:00,1020,1.87,5.0,1,Sunday
2024-01-14 01:00:00,1021,1.92,5.0,1,Sunday
2024-01-14 01:00:00,1022,1.03,8.4,1,Sunday
2024-01-14 01:00:00,1023,1.74,6.1,1,Sunday
2024-01-14 01:00:00,1024,1.55,6.9,1,Sunday
2024-01-14 01:00:00,1025,1.64,6.5,1,Sunday
2024-01-14 01:00:00,1026,1.91,5.0,1,Sunday
2024-01-14 01:00:00,1027,2.04,5.0,1,Sunday
2024-01-14 01:00:00,1028,1.67,6.7,1,Sunday
2024-01-14 01:00:00,1029,2.01,5.0,1,Sunday
2024-01-14 01:00:00,1030,1.41,6.9,1,Sunday
2024-01-14 01:00:00,1031,0.63,9.6,1,Sunday
2024-01-14 01:00:00,1032,1.8,6.6,1,Sunday
2024-01-14 01:00:00,1033,2.0,5.3,1,Sunday
2024-01-14 01:00:00,1034,2.38,5.1,1,Sunday
2024-01-14 01:00:00,1035,1.57,6.7,1,Sunday
2024-01-14 01:00:00,1036,2.39,5.0,1,Sunday
2024-01-14 01:00:00,1037,1.59,6.7,1,Sunday
2024-01-14 01:00:00,1038,2.35,5.0,1,Sunday
2024-01-14 01:00:00,1039,1.63,6.9,1,Sunday
2024-01-14 01:00:00,1040,,9.2,1,Sunday
2024-01-14 01:00:00,1041,2.43,5.0,1,Sunday
2024-01-14 01:00:00,1042,2.5,5.0,1,Sunday
2024-01-14 01:00:00,1043,2.36,5.0,1,Sunday
2024-01-14 01:00:00,1044,2.26,5.0,1,Sunday
2024-01-14 01:00:00,1045,2.45,5.0,1,Sunday
2024-01-14 01:00:00,1046,1.45,8.0,1,Sunday
2024-01-14 01:00:00,1047,2.29,5.9,1,Sunday
2024-01-14 01:00:00,1048,2.34,5.0,1,Sunday
2024-01-14 01:00:00,1049,,5.0,1,Sunday
2024-01-14 01:00:00,1050,1.52,7.8,1,Sunday
2024-01-14 02:00:00,1001,1.15,6.5,1,Sunday
2024-01-14 02:00:00,1002,0.93,7.7,1,Sunday
2024-01-14 02:00:00,1003,0.86,8.0,1,Sunday
2024-01-14 02:00:00,1004,1.49,6.5,1,Sunday
2024-01-14 02:00:00,1005,1.6,5.2,1,Sunday
2024-01-14 02:00:00,1006,1.45,5.9,1,Sunday
2024-01-14 02:00:00,1007,0.81,8.1,1,Sunday
2024-01-14 02:00:00,1008,1.05,8.7,1,Sunday
2024-01-14 02:00:00,1009,1.03,7.8,1,Sunday
2024-01-14 02:00:00,1010,1.44,6.2,1,Sunday
2024-01-14 02:00:00,1011,1.73,5.0,1,Sunday
2024-01-14 02:00:00,1012,1.16,7.3,1,Sunday
2024-01-14 02:00:00,1013,1.45,6.4,1,Sunday
2024-01-14 02:00:00,1014,0.86,8.6,1,Sunday
2024-01-14 02:00:00,1015,,8.4,1,Sunday
2024-01-14 02:00:00,1016,1.8,5.0,1,Sunday
2024-01-14 02:00:00,1017,1.89,5.0,1,Sunday
2024-01-14 02:00:00,1018,1.79,5.1,1,Sunday
2024-01-14 02:00:00,1019,0.96,8.6,1,Sunday
2024-01-14 02:00:00,1020,1.24,6.8,1,Sunday
2024-01-14 02:00:00,1021,0.83,9.2,1,Sunday
2024-01-14 02:00:00,1022,1.89,6.0,1,Sunday
2024-01-14 02:00:00,1023,1.96,5.0,1,Sunday
2024-01-14 02:00:00,1024,0.82,8.5,1,Sunday
2024-01-14 02:00:00,1025,1.26,7.9,1,Sunday
2024-01-14 02:00:00,1026,2.27,5.0,1,Sunday
2024-01-14 02:00:00,1027,0.61,10.0,1,Sunday
2024-01-14 02:00:00,1028,1.59,6.2,1,Sunday
2024-01-14 02:00:00,1029,2.05,5.3,1,Sunday
2024-01-14 02:00:00,1030,2.08,5.0,1,Sunday
2024-01-14 02:00:00,1031,2.2,5.5,1,Sunday
2024-01-14 02:00:00,1032,2.14,5.4,1,Sunday
2024-01-14 02:00:00,1033,2.0,6.3,1,Sunday
2024-01-14 02:00:00,1034,0.69,10.2,1,Sunday
2024-01-14 02:00:00,1035,1.56,6.8,1,Sunday
2024-01-14 02:00:00,1036,2.22,5.0,1,Sunday
2024-01-14 02:00:00,1037,2.27,5.3,1,Sunday
2024-01-14 02:00:00,1038,2.21,5.2,1,Sunday
2024-01-14 02:00:00,1039,2.33,5.0,1,Sunday
2024-01-14 02:00:00,1040,0.56,9.7,1,Sunday
2024-01-14 02:00:00,1041,1.4,7.2,1,Sunday
2024-01-14 02:00:00,1042,2.29,5.0,1,Sunday
2024-01-14 02:00:00,1043,2.53,5.2,1,Sunday
2024-01-14 02:00:00,1044,1.02,8.8,1,Sunday
2024-01-14 02:00:00,1045,2.43,5.0,1,Sunday
2024-01-14 02:00:00,1046,1.48,7.6,1,Sunday
2024-01-14 02:00:00,1047,0.64,9.5,1,Sunday
2024-01-14 02:00:00,1048,2.16,6.0,1,Sunday
2024-01-14 02:00:00,1049,2.33,5.4,1,Sunday
2024-01-14 02:00:00,1050,1.3,7.9,1,Sunday
2024-01-14 03:00:00,1001,,8.6,1,Sunday
2024-01-14 03:00:00,1002,0.78,8.1,1,Sunday
2024-01-14 03:00:00,1003,0.93,7.6,1,Sunday
2024-01-14 03:00:00,1004,1.38,6.3,1,Sunday
2024-01-14 03:00:00,1005,1.61,5.0,1,Sunday
2024-01-14 03:00:00,1006,0.48,9.4,1,Sunday
